YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2018,15,0,18,0,1,0,1,1,0,5000
2018,15,0,68,0,0,0,0,1,1,55300
2018,15,1,68,1,0,0,0,0,1,22800
2018,15,1,60,0,0,0,0,1,0,1e+05
2018,15,1,35,0,0,0,0,1,1,86000
2018,15,0,65,0,1,0,0,0,0,22400
2018,15,0,66,0,1,0,0,0,1,50000
2018,15,1,73,0,1,0,0,0,1,70000
2018,15,1,81,0,1,0,0,0,0,56500
2018,15,1,51,0,1,0,0,0,1,140000
2018,15,0,49,0,0,0,0,1,1,154000
2018,15,1,48,0,1,0,0,0,0,40000
2018,15,1,18,0,1,0,0,0,0,0
2018,15,0,42,0,0,0,0,1,1,85200
2018,15,1,43,0,0,0,0,1,0,25000
2018,15,1,39,0,0,0,1,0,0,0
2018,15,0,49,0,0,0,1,0,0,12000
2018,15,1,56,0,0,0,0,1,1,5900
2018,15,0,56,0,0,0,0,1,0,500
2018,15,1,75,0,1,0,0,0,0,36900
2018,15,1,51,0,1,0,1,1,0,43000
2018,15,0,48,0,1,0,1,1,1,75000
2018,15,0,75,0,1,0,1,1,0,20300
2018,15,1,76,0,1,0,1,0,1,80950
2018,15,1,40,0,0,0,0,1,1,86000
2018,15,0,46,0,0,1,0,0,0,20000
2018,15,1,29,0,1,0,0,0,0,36000
2018,15,0,62,0,1,0,1,0,0,45200
2018,15,1,54,1,1,0,1,0,1,55500
2018,15,1,21,1,1,0,1,0,0,0
2018,15,1,17,1,1,0,1,0,0,0
2018,15,1,78,0,1,0,1,0,0,18200
2018,15,0,60,0,1,0,0,1,0,80000
2018,15,0,48,0,1,0,0,0,0,40000
2018,15,1,44,0,1,0,0,0,0,40000
2018,15,0,17,0,1,0,0,0,0,0
2018,15,0,75,0,1,0,0,0,0,204000
2018,15,1,65,0,1,0,0,0,1,24000
2018,15,0,79,0,1,0,0,0,0,38700
2018,15,0,31,0,1,0,0,0,0,73000
2018,15,1,31,0,0,0,0,1,0,58000
2018,15,1,28,0,1,0,0,0,1,69600
2018,15,0,29,0,1,0,0,0,1,120000
2018,15,1,69,0,1,0,0,0,1,99000
2018,15,0,29,0,0,1,0,0,0,42000
2018,15,1,27,0,0,1,0,0,0,0
2018,15,1,67,0,1,0,0,0,1,17400
2018,15,0,69,0,1,0,0,0,1,101500
2018,15,1,43,0,1,0,0,0,0,32000
2018,15,0,46,0,1,0,0,0,0,60000
2018,15,1,20,0,1,0,0,0,0,2100
2018,15,0,69,0,0,0,1,0,0,12100
2018,15,1,57,0,0,0,1,0,0,0
2018,15,1,77,0,0,0,0,1,0,25200
2018,15,1,40,0,0,0,1,0,0,37000
2018,15,1,15,0,0,0,1,0,0,0
2018,15,0,43,0,0,0,1,0,0,0
2018,15,0,65,0,1,0,0,0,0,3200
2018,15,0,66,0,0,0,0,1,0,46200
2018,15,1,65,0,0,0,0,1,1,0
2018,15,1,60,0,1,0,0,0,1,61200
2018,15,1,53,0,1,0,0,0,1,60040
2018,15,0,56,0,1,0,0,0,1,93080
2018,15,0,67,0,1,0,0,0,0,50000
2018,15,1,65,0,1,0,0,0,0,45000
2018,15,0,45,0,1,0,1,1,0,83000
2018,15,1,42,0,1,0,0,0,1,52000
2018,15,0,45,0,1,0,0,0,1,36800
2018,15,0,57,0,1,0,0,0,0,116300
2018,15,1,60,0,1,0,0,0,1,95250
2018,15,1,89,0,1,0,0,0,0,10200
2018,15,1,39,0,0,0,0,1,1,51300
2018,15,0,37,0,0,0,0,1,1,65000
2018,15,1,16,0,0,0,0,1,0,0
2018,15,1,83,1,1,0,0,0,0,22900
2018,15,0,55,1,1,0,0,0,0,30700
2018,15,1,76,1,1,0,0,0,0,61000
2018,15,1,35,1,1,0,1,0,0,8800
2018,15,1,17,1,1,0,0,0,0,0
2018,15,1,56,0,0,0,0,1,0,35800
2018,15,0,37,0,0,0,1,0,0,27000
2018,15,0,22,0,0,0,0,1,0,25000
2018,15,1,23,0,0,0,0,1,0,7500
2018,15,0,45,0,0,0,1,0,0,35000
2018,15,1,48,0,0,0,1,0,0,40000
2018,15,1,75,0,1,0,1,1,0,24200
2018,15,0,76,0,1,0,0,0,0,15750
2018,15,1,96,0,0,0,0,1,0,20590
2018,15,1,71,0,0,0,0,1,1,7300
2018,15,0,75,0,0,0,0,1,0,43400
2018,15,0,44,0,0,0,0,1,1,180000
2018,15,1,43,0,0,0,0,1,1,50000
2018,15,0,16,0,0,0,0,1,0,0
2018,15,1,66,0,1,0,0,0,1,14710
2018,15,1,52,0,1,0,0,0,1,10000
2018,15,1,34,0,0,0,1,0,0,35000
2018,15,0,56,0,0,0,1,0,0,36000
2018,15,1,72,0,1,0,0,0,1,14400
2018,15,0,47,0,1,0,1,0,0,2500
2018,15,0,16,0,1,0,1,0,0,10100
2018,15,0,15,0,1,0,1,0,0,10100
2018,15,1,71,0,1,0,0,0,0,9300
2018,15,0,71,0,1,0,0,0,0,32500
2018,15,1,36,0,1,0,0,0,1,2000
2018,15,1,88,0,1,0,1,0,0,22900
2018,15,0,38,0,1,0,1,0,0,12000
2018,15,0,62,0,1,0,1,1,0,3800
2018,15,0,48,0,1,0,0,0,1,22000
2018,15,1,35,0,1,0,0,0,0,45000
2018,15,1,54,0,1,0,0,0,0,20000
2018,15,1,28,0,1,0,0,0,1,119000
2018,15,1,28,0,1,0,0,0,0,0
2018,15,1,27,0,1,0,0,0,1,67000
2018,15,1,26,0,1,0,0,0,1,55000
2018,15,1,57,0,1,0,0,0,0,21500
2018,15,0,51,0,0,1,0,0,0,60000
2018,15,0,40,0,1,0,0,0,0,106000
2018,15,1,39,0,1,0,0,0,1,91000
2018,15,0,51,0,1,0,0,0,0,8300
2018,15,1,55,0,1,0,0,0,0,14000
2018,15,0,27,0,1,0,0,0,1,28000
2018,15,0,42,0,0,0,0,1,1,145800
2018,15,1,38,0,1,0,0,0,0,0
2018,15,1,74,0,1,0,0,0,0,28700
2018,15,1,51,0,1,0,0,0,0,96000
2018,15,1,64,0,1,0,0,0,1,32000
2018,15,1,36,1,1,0,0,0,0,22100
2018,15,0,30,0,0,0,0,1,0,50000
2018,15,1,48,0,1,0,0,0,1,56800
2018,15,0,48,0,1,0,0,0,1,410000
2018,15,1,76,0,0,0,0,1,1,22000
2018,15,1,40,0,0,0,0,1,1,50000
2018,15,0,40,1,0,0,0,1,0,89000
2018,15,1,19,1,0,0,0,1,0,15000
2018,15,0,17,1,0,0,0,1,0,0
2018,15,1,15,1,0,0,0,1,0,0
2018,15,0,55,0,1,0,0,0,0,35000
2018,15,1,54,0,1,0,0,0,1,30000
2018,15,0,53,0,0,1,0,1,0,155900
2018,15,1,58,0,1,0,0,0,0,14000
2018,15,0,50,0,0,0,0,1,1,142000
2018,15,1,48,0,0,0,0,1,1,65000
2018,15,1,17,0,0,0,0,1,0,4000
2018,15,0,60,0,1,0,0,0,0,64300
2018,15,0,50,1,1,0,1,1,0,5800
2018,15,1,46,0,1,0,1,1,0,35000
2018,15,1,69,0,1,0,1,1,0,21600
2018,15,1,28,0,0,0,0,0,0,40000
2018,15,1,79,0,0,0,1,0,0,26200
2018,15,0,79,0,0,0,1,0,0,67200
2018,15,0,60,0,1,0,0,0,1,35500
2018,15,1,63,0,1,0,0,0,0,30250
2018,15,0,60,0,1,0,0,1,0,5000
2018,15,1,57,0,0,0,0,1,0,14000
2018,15,0,68,0,0,0,0,1,1,60000
2018,15,0,65,0,1,0,0,0,0,70000
2018,15,1,65,0,1,0,0,0,0,12000
2018,15,0,20,0,1,0,0,0,0,0
2018,15,0,17,0,1,0,0,0,0,0
2018,15,1,54,0,1,0,0,0,0,9200
2018,15,0,67,0,1,0,0,0,0,40000
2018,15,1,38,0,1,0,0,0,0,31400
2018,15,1,28,0,1,0,0,0,0,22900
2018,15,0,23,0,1,0,0,0,0,23100
2018,15,0,67,0,1,0,0,0,0,6000
2018,15,1,65,0,1,0,0,0,0,33000
2018,15,1,64,0,1,0,0,0,0,58100
2018,15,0,63,0,1,0,0,0,0,50000
2018,15,0,46,1,1,0,0,1,0,80000
2018,15,1,49,1,1,0,0,1,1,25000
2018,15,0,82,0,0,0,0,1,0,43400
2018,15,0,52,0,1,0,1,0,0,6000
2018,15,0,53,0,0,0,0,1,0,192200
2018,15,1,46,0,0,0,1,0,1,55300
2018,15,1,18,0,0,0,1,1,0,0
2018,15,0,17,0,0,0,1,1,0,0
2018,15,1,26,1,0,0,1,0,0,28000
2018,15,0,25,1,0,0,1,0,0,28000
2018,15,0,70,0,1,0,0,0,1,123500
2018,15,1,67,0,0,0,0,1,0,50200
2018,15,0,62,0,0,0,0,1,1,55000
2018,15,1,59,0,0,0,0,1,1,4400
2018,15,1,40,1,0,0,0,1,0,40800
2018,15,0,42,0,1,0,1,1,0,41000
2018,15,0,43,1,0,0,0,1,0,30000
2018,15,1,41,1,0,0,0,1,0,10000
2018,15,1,15,1,0,0,0,1,0,0
2018,15,1,62,0,1,0,0,0,1,44280
2018,15,0,63,0,1,0,0,0,0,46600
2018,15,0,57,0,0,0,0,1,0,80000
2018,15,1,60,0,0,1,0,0,1,93000
2018,15,0,45,0,1,0,1,1,0,70000
2018,15,1,50,0,1,0,0,0,0,0
2018,15,0,50,0,0,0,0,1,1,80000
2018,15,1,50,0,0,0,0,1,1,30000
2018,15,0,48,0,0,0,1,1,0,18000
2018,15,1,62,0,0,0,1,0,0,0
2018,15,1,33,0,0,0,1,0,0,13400
2018,15,1,32,0,0,0,1,0,0,7000
2018,15,0,23,0,0,0,1,0,0,34000
2018,15,0,58,0,0,0,1,0,0,123800
2018,15,0,37,0,0,0,0,1,0,80000
2018,15,0,39,0,0,0,0,1,1,66000
2018,15,1,39,0,0,0,0,1,1,8000
2018,15,0,46,0,0,0,1,0,0,30000
2018,15,0,27,0,1,0,1,0,0,6000
2018,15,0,23,0,1,0,1,0,0,36400
2018,15,1,21,0,1,0,1,0,0,11000
2018,15,0,18,0,1,0,1,0,0,0
2018,15,0,56,0,1,0,0,0,0,35000
2018,15,0,45,0,1,0,0,0,0,39000
2018,15,0,19,0,1,0,0,0,0,0
2018,15,1,59,0,0,0,0,1,1,0
2018,15,0,66,0,0,0,0,1,1,4800
2018,15,1,44,0,0,0,0,1,0,12000
2018,15,0,80,0,1,0,1,0,0,19200
2018,15,1,78,0,1,0,0,0,1,39600
2018,15,1,74,1,1,0,0,0,0,7200
2018,15,0,77,1,1,0,0,0,0,33700
2018,15,0,48,0,0,0,0,1,0,72030
2018,15,1,41,0,1,0,0,0,0,65030
2018,15,1,43,0,1,0,0,0,0,24000
2018,15,0,19,0,1,0,1,1,0,19100
2018,15,0,15,0,1,0,1,1,0,0
2018,15,1,55,0,0,0,1,0,1,0
2018,15,0,48,0,0,0,1,0,1,23800
2018,15,0,50,0,0,0,0,1,1,65000
2018,15,1,46,1,0,0,0,1,0,24000
2018,15,0,18,1,0,0,0,1,0,0
2018,15,0,39,0,0,0,1,0,0,1700
2018,15,1,30,0,0,0,0,1,1,80000
2018,15,1,39,0,0,0,0,1,1,20000
2018,15,0,40,0,0,0,0,1,1,89000
2018,15,0,65,0,0,0,0,1,1,170000
2018,15,1,56,0,1,0,0,0,1,9000
2018,15,0,73,0,0,0,1,0,0,25000
2018,15,1,77,0,0,0,1,0,0,7200
2018,15,0,88,0,0,0,0,1,1,114100
2018,15,1,69,0,0,0,0,1,1,16000
2018,15,0,64,1,1,0,1,1,0,62500
2018,15,0,29,1,1,0,1,1,0,35000
2018,15,1,26,1,1,0,1,1,1,26000
2018,15,1,86,0,0,0,1,1,0,25000
2018,15,0,83,0,0,0,1,1,1,20000
2018,15,1,76,0,0,0,0,1,1,34300
2018,15,1,71,0,1,0,0,0,0,45250
2018,15,0,69,0,1,0,0,0,0,0
2018,15,0,22,0,1,0,0,0,0,28800
2018,15,0,27,0,0,0,1,0,0,0
2018,15,1,22,0,0,0,1,0,0,500
2018,15,0,37,0,0,0,1,0,1,45000
2018,15,0,80,0,1,0,0,0,0,13200
2018,15,1,80,0,1,0,0,0,1,36400
2018,15,0,52,0,1,0,0,0,0,70000
2018,15,0,30,0,1,0,0,1,1,67000
2018,15,1,64,0,1,0,0,0,0,172000
2018,15,1,62,0,1,0,0,0,0,53400
2018,15,0,71,0,1,0,0,0,0,23800
2018,15,1,68,0,1,0,0,0,0,0
2018,15,1,61,0,1,0,0,0,1,100500
2018,15,0,56,0,0,0,0,1,1,215000
2018,15,1,86,0,0,0,0,1,0,24000
2018,15,0,57,0,1,0,0,1,1,436000
2018,15,0,35,0,1,0,0,0,1,31200
2018,15,1,34,0,1,0,0,0,1,0
2018,15,1,70,0,0,0,0,1,1,36400
2018,15,1,66,0,0,0,0,1,0,6500
2018,15,0,86,0,0,0,0,1,0,211000
2018,15,1,86,0,0,0,0,1,0,8800
2018,15,0,54,0,0,0,0,1,0,15200
2018,15,1,68,0,0,1,0,1,0,12110
2018,15,1,53,0,0,0,0,1,0,0
2018,15,0,53,0,0,0,0,1,0,0
2018,15,1,53,0,1,0,0,0,0,41900
2018,15,0,96,0,1,0,0,0,0,15000
2018,15,1,86,0,1,0,0,0,0,7920
2018,15,0,59,0,1,0,0,0,0,93000
2018,15,1,83,0,0,0,1,1,0,8200
2018,15,0,58,0,0,0,1,1,0,8200
2018,15,0,37,0,0,0,1,1,0,403000
2018,15,0,33,0,1,0,0,0,1,80000
2018,15,1,35,0,1,0,0,0,0,40000
2018,15,0,58,0,1,0,1,0,0,600
2018,15,1,27,0,1,0,1,0,1,68000
2018,15,0,52,0,0,0,0,1,0,25000
2018,15,1,32,0,1,0,0,0,1,0
2018,15,0,53,0,1,0,0,1,1,80600
2018,15,1,53,0,1,0,1,0,1,63600
2018,15,1,26,0,1,0,1,1,0,25000
2018,15,1,23,0,1,0,1,1,1,25000
2018,15,1,17,0,1,0,1,1,0,0
2018,15,0,28,0,1,0,1,0,0,50000
2018,15,0,52,0,0,0,0,1,0,9300
2018,15,0,33,0,1,0,0,0,0,72000
2018,15,1,65,0,1,0,0,1,0,15900
2018,15,0,44,0,1,0,0,0,1,106000
2018,15,1,52,0,1,0,0,0,0,2000
2018,15,1,47,0,0,0,0,1,0,62000
2018,15,0,51,0,0,0,0,1,1,105000
2018,15,1,21,0,1,0,0,1,1,15000
2018,15,0,76,0,1,0,0,0,1,430000
2018,15,1,72,0,1,0,0,0,1,50000
2018,15,1,38,0,0,0,0,0,1,27600
2018,15,0,31,0,0,0,0,0,0,14000
2018,15,0,35,0,0,0,0,0,0,6000
2018,15,0,40,0,1,0,0,0,0,150000
2018,15,1,38,0,1,0,0,0,0,51000
2018,15,0,17,0,1,0,0,0,0,0
2018,15,0,16,0,1,0,0,0,0,0
2018,15,0,58,0,1,0,0,0,1,72000
2018,15,0,23,0,1,0,0,0,0,39000
2018,15,1,71,0,0,0,0,1,0,12000
2018,15,0,70,0,0,0,0,1,0,32800
2018,15,1,37,0,1,0,0,1,0,38300
2018,15,1,39,0,1,0,1,1,0,125000
2018,15,0,55,1,1,1,0,0,0,1e+05
2018,15,1,40,0,0,0,0,1,0,7200
2018,15,0,37,1,0,0,0,1,0,9000
2018,15,0,26,0,0,0,0,1,0,75000
2018,15,0,63,0,0,0,0,1,0,80000
2018,15,0,51,0,1,0,0,0,1,80800
2018,15,0,58,0,0,0,1,0,0,110000
2018,15,0,25,0,0,0,1,0,0,10000
2018,15,1,19,0,0,0,1,0,0,0
2018,15,1,17,0,0,0,1,0,0,0
2018,15,1,48,0,1,0,0,1,1,28350
2018,15,1,36,0,1,0,0,0,1,67000
2018,15,0,40,0,1,0,0,0,0,124000
2018,15,1,88,0,1,0,1,0,0,12600
2018,15,0,65,0,1,0,1,0,0,42600
2018,15,1,58,0,1,0,1,0,0,0
2018,15,1,35,0,1,0,1,0,1,48000
2018,15,0,68,0,0,0,0,1,1,30900
2018,15,1,44,0,1,0,0,0,1,6600
2018,15,1,46,0,0,0,0,1,1,0
2018,15,0,48,0,1,0,0,1,1,84240
2018,15,1,18,0,1,0,0,1,0,0
2018,15,0,16,0,1,0,0,1,0,0
2018,15,1,25,0,1,0,1,1,0,30000
2018,15,0,36,0,1,0,1,0,1,1e+05
2018,15,1,62,0,0,0,0,1,1,54000
2018,15,0,53,0,1,0,0,0,1,45000
2018,15,1,52,0,1,0,0,0,0,45000
2018,15,0,75,0,1,0,0,0,0,5000
2018,15,1,71,0,1,0,0,0,0,10000
2018,15,0,91,0,1,0,0,0,1,8700
2018,15,0,60,0,1,0,0,0,1,80200
2018,15,0,53,1,1,0,0,0,0,70500
2018,15,0,72,0,0,0,0,1,1,5300
2018,15,1,70,0,1,0,0,0,1,51400
2018,15,0,72,0,0,0,0,1,1,117500
2018,15,1,52,0,1,0,1,0,0,0
2018,15,0,58,0,1,0,1,1,0,20100
2018,15,1,66,0,1,0,1,0,1,43610
2018,15,1,22,0,1,0,1,1,0,0
2018,15,0,23,0,0,0,1,1,0,45000
2018,15,0,54,0,0,0,0,1,0,70000
2018,15,1,51,0,1,0,0,0,0,0
2018,15,0,20,0,1,0,0,1,0,9000
2018,15,0,51,0,1,0,0,0,0,25000
2018,15,1,31,0,1,0,0,1,0,1300
2018,15,0,48,0,1,0,0,1,0,0
2018,15,0,57,0,0,0,0,1,1,90000
2018,15,1,58,0,0,0,0,1,0,53000
2018,15,1,32,0,0,0,1,0,0,500
2018,15,0,34,0,0,0,1,0,0,48000
2018,15,1,59,0,1,0,0,1,0,12000
2018,15,0,59,0,0,0,1,0,0,30000
2018,15,0,52,0,0,0,0,1,1,40100
2018,15,1,54,0,1,0,0,0,0,20000
2018,15,0,56,0,0,0,0,1,0,18000
2018,15,1,22,0,1,0,0,0,1,30000
2018,15,1,71,0,0,0,0,1,0,20000
2018,15,0,32,0,0,0,0,1,1,75000
2018,15,1,30,0,0,0,0,1,1,0
2018,15,0,62,0,0,0,1,1,0,17100
2018,15,1,54,0,0,0,1,0,0,1e+05
2018,15,0,64,0,0,0,1,0,0,0
2018,15,1,90,0,1,0,0,0,0,18000
2018,15,0,71,0,1,0,0,0,1,92010
2018,15,1,71,0,1,0,0,0,1,55850
2018,15,1,20,0,0,0,0,0,0,45000
2018,15,1,87,0,1,0,0,0,0,11400
2018,15,0,59,0,1,0,0,0,0,93600
2018,15,1,50,0,1,0,0,0,0,37000
2018,15,0,28,0,1,0,0,0,0,77000
2018,15,1,83,0,1,0,0,0,1,14700
2018,15,1,27,0,1,0,0,1,0,8500
2018,15,1,33,0,0,0,0,1,1,0
2018,15,0,76,0,0,0,0,1,1,49800
2018,15,1,74,0,0,0,0,1,1,9900
2018,15,0,86,0,0,0,0,0,0,3000
2018,15,1,76,0,1,0,0,1,1,36400
2018,15,0,76,0,1,0,0,0,1,31200
2018,15,1,56,0,1,0,0,1,1,83000
2018,15,1,47,0,0,0,0,1,0,9000
2018,15,1,17,0,1,0,0,1,0,11800
2018,15,0,15,0,1,0,0,1,0,11800
2018,15,1,65,0,0,0,0,1,0,300300
2018,15,0,67,0,0,0,1,1,0,10000
2018,15,1,34,1,0,0,1,0,0,14420
2018,15,0,15,1,0,0,1,0,0,0
2018,15,0,29,0,1,0,0,0,1,1e+05
2018,15,0,55,0,0,0,0,1,1,73500
2018,15,1,24,0,1,0,1,1,1,12000
2018,15,0,47,0,0,0,0,1,0,65000
2018,15,0,24,0,0,0,0,1,0,72000
2018,15,1,58,0,0,0,1,0,0,75000
2018,15,1,33,0,0,0,1,0,0,45000
2018,15,0,18,0,0,0,1,0,0,5000
2018,15,0,57,0,0,0,1,0,0,45000
2018,15,0,32,0,0,0,0,1,1,65400
2018,15,0,70,0,0,0,0,1,0,7300
2018,15,1,76,0,1,0,0,0,0,7500
2018,15,0,56,0,1,0,0,0,0,86600
2018,15,1,37,0,1,0,0,0,0,0
2018,15,0,60,0,1,0,0,0,0,94000
2018,15,1,56,0,1,0,0,0,0,40000
2018,15,1,24,0,1,0,0,0,1,36080
2018,15,1,40,0,1,0,0,0,1,50000
2018,15,0,48,0,0,0,0,1,0,89000
2018,15,1,53,0,1,0,1,0,0,60000
2018,15,1,22,1,0,0,0,1,0,62000
2018,15,1,63,0,1,0,0,0,1,54000
2018,15,0,54,0,1,0,0,0,0,18800
2018,15,1,88,0,1,0,0,0,0,15200
2018,15,0,32,0,1,0,0,1,0,58000
2018,15,1,69,0,1,0,0,0,1,101000
2018,15,0,56,0,1,0,0,0,1,69000
2018,15,1,65,0,0,0,1,0,0,27200
2018,15,1,25,0,0,0,1,0,0,9500
2018,15,1,59,0,0,0,0,1,1,24000
2018,15,0,66,0,1,0,0,0,1,174500
2018,15,0,45,0,1,0,0,0,0,21000
2018,15,1,43,0,0,0,0,1,1,36050
2018,15,0,61,0,1,0,0,0,0,5000
2018,15,1,32,0,1,0,1,0,0,35000
2018,15,1,35,0,1,0,1,0,0,50000
2018,15,0,31,0,1,0,1,0,1,50000
2018,15,1,44,0,1,0,1,1,1,403000
2018,15,0,40,0,1,0,1,1,0,3000
2018,15,0,47,0,1,0,1,1,0,55000
2018,15,1,66,0,1,0,1,1,0,18300
2018,15,0,54,0,1,0,1,1,0,23000
2018,15,0,57,0,1,0,0,0,0,40200
2018,15,1,50,0,1,0,0,0,0,20700
2018,15,1,27,0,1,0,0,0,0,8500
2018,15,0,25,0,1,0,0,0,0,0
2018,15,0,67,0,1,0,0,0,0,45000
2018,15,1,75,0,1,0,0,0,0,19100
2018,15,0,79,0,1,0,0,0,0,12500
2018,15,0,51,0,1,0,0,0,0,30000
2018,15,0,46,0,1,0,0,0,0,38400
2018,15,1,61,0,1,0,0,0,0,1350
2018,15,0,64,0,1,0,0,0,0,50000
2018,15,1,85,0,1,0,0,0,0,8200
2018,15,0,78,0,0,0,0,1,1,12300
2018,15,0,63,0,0,0,0,1,0,102000
2018,15,1,29,0,1,0,1,1,0,2700
2018,15,0,29,0,0,1,1,0,0,40000
2018,15,0,24,0,1,0,1,1,0,16000
2018,15,1,73,0,1,0,0,0,1,35000
2018,15,0,68,0,0,1,0,0,1,41200
2018,15,1,74,0,1,0,0,0,0,54000
2018,15,0,79,0,1,0,0,0,0,0
2018,15,0,63,0,1,0,0,0,0,44700
2018,15,0,60,0,1,0,0,0,0,29000
2018,15,1,59,0,1,0,0,0,0,18000
2018,15,1,85,0,1,0,0,0,0,10000
2018,15,1,19,0,1,0,0,0,0,2000
2018,15,0,74,0,1,0,0,0,0,26600
2018,15,1,70,0,1,0,0,0,0,9900
2018,15,1,57,0,1,0,0,0,0,30000
2018,15,0,53,0,1,0,0,0,0,24000
2018,15,1,22,0,1,0,0,0,0,0
2018,15,0,64,0,1,0,0,0,1,69000
2018,15,1,38,0,1,0,0,0,0,24000
2018,15,1,69,0,1,0,0,0,0,0
2018,15,0,70,0,1,0,0,0,0,10800
2018,15,1,68,0,1,0,0,0,0,13200
2018,15,0,48,0,1,0,0,0,0,24000
2018,15,0,54,0,1,0,0,0,0,48000
2018,15,1,38,1,1,0,1,1,0,40000
2018,15,1,63,0,0,0,0,1,0,23900
2018,15,1,43,0,0,0,0,1,0,38000
2018,15,0,61,0,0,0,0,1,1,175000
2018,15,1,60,0,1,0,0,0,0,52000
2018,15,1,56,0,0,0,0,1,1,41600
2018,15,0,56,0,0,0,0,1,1,118500
2018,15,0,23,0,0,0,0,1,0,9000
2018,15,0,15,0,0,0,0,1,0,0
2018,15,0,66,0,0,0,0,1,1,44080
2018,15,1,65,0,1,0,0,0,0,35000
2018,15,0,56,1,0,1,0,1,1,122000
2018,15,1,56,1,0,0,1,1,0,0
2018,15,1,34,1,0,0,1,1,0,7200
2018,15,1,79,1,0,0,1,1,0,14400
2018,15,1,28,0,1,0,1,1,0,31000
2018,15,0,47,0,0,0,0,1,1,105000
2018,15,1,47,0,0,0,0,1,0,62800
2018,15,1,90,0,1,0,0,0,0,54100
2018,15,0,90,0,1,0,0,0,0,83900
2018,15,0,69,0,0,0,0,1,0,13200
2018,15,1,66,0,0,0,0,1,0,54200
2018,15,1,65,0,1,0,0,0,0,51300
2018,15,0,60,0,1,0,0,0,0,0
2018,15,1,30,0,1,0,0,0,0,20000
2018,15,0,31,0,1,0,0,0,0,73000
2018,15,1,28,1,1,0,1,1,0,38100
2018,15,0,32,0,1,0,0,0,0,47300
2018,15,1,65,0,1,0,0,0,0,24500
2018,15,0,64,0,1,0,0,0,0,43900
2018,15,1,53,0,1,0,0,0,0,50000
2018,15,1,57,0,1,0,0,0,0,32000
2018,15,1,56,0,1,0,0,0,0,32000
2018,15,1,87,0,1,0,0,0,0,10900
2018,15,0,28,0,1,0,1,1,0,25000
2018,15,1,15,0,1,0,1,0,0,1200
2018,15,0,56,0,1,0,0,0,1,45000
2018,15,1,38,0,0,0,1,0,0,44500
2018,15,0,41,0,0,0,1,0,0,19000
2018,15,0,20,0,0,0,1,0,0,16000
2018,15,1,53,1,0,0,0,1,1,35000
2018,15,0,15,1,0,0,0,1,0,0
2018,15,0,73,0,1,0,0,0,0,54000
2018,15,1,72,0,1,0,0,0,0,9000
2018,15,1,34,0,1,0,1,1,1,51000
2018,15,0,46,0,1,0,0,0,0,50000
2018,15,0,15,0,1,0,1,1,0,0
2018,15,0,29,0,0,0,1,0,1,102400
2018,15,0,90,0,0,0,0,1,0,12200
2018,15,0,48,0,0,0,0,1,1,88000
2018,15,1,40,0,1,0,0,0,1,53000
2018,15,1,39,0,0,0,1,0,0,4800
2018,15,0,40,1,0,0,1,0,0,60000
2018,15,0,17,1,0,0,1,0,0,0
2018,15,0,16,1,0,0,1,0,0,0
2018,15,0,54,0,1,0,0,0,0,33000
2018,15,1,53,0,1,0,0,0,0,14400
2018,15,0,30,0,1,0,0,0,0,50000
2018,15,0,35,0,0,0,0,1,0,60000
2018,15,1,33,0,1,0,0,0,1,8000
2018,15,1,74,0,1,0,0,0,0,23600
2018,15,0,32,0,0,0,0,1,1,60000
2018,15,1,34,0,0,0,0,1,1,1e+05
2018,15,0,57,0,0,0,0,1,1,135000
2018,15,1,46,0,0,0,0,1,0,18000
2018,15,1,83,0,0,0,0,1,1,37210
2018,15,0,64,0,1,0,0,0,1,89000
2018,15,1,82,0,1,0,0,0,0,28600
2018,15,0,89,0,1,0,0,0,0,47700
2018,15,1,86,0,1,0,0,0,0,34500
2018,15,0,47,0,0,1,0,1,1,23000
2018,15,1,46,0,1,1,0,1,1,32000
2018,15,0,70,0,0,0,0,1,1,46000
2018,15,1,53,0,1,0,0,0,0,65000
2018,15,1,21,0,1,0,0,0,0,10000
2018,15,1,85,0,1,0,0,0,1,34300
2018,15,1,22,0,0,0,0,1,0,1300
2018,15,1,23,1,0,0,0,1,0,7800
2018,15,0,57,0,1,0,1,1,1,153000
2018,15,1,48,0,1,0,1,1,1,25000
2018,15,0,16,0,1,0,1,1,0,0
2018,15,0,76,0,1,0,1,0,0,38900
2018,15,1,76,0,1,0,0,0,0,14700
2018,15,1,50,0,0,0,0,1,0,60000
2018,15,0,32,0,1,0,0,0,0,21000
2018,15,0,64,0,1,0,0,0,1,13440
2018,15,0,64,0,1,0,1,0,0,16800
2018,15,0,41,0,0,0,0,1,0,130000
2018,15,1,40,0,0,0,0,1,0,70000
2018,15,1,18,0,0,0,0,1,0,0
2018,15,1,73,0,1,0,0,0,0,37200
2018,15,1,36,0,1,0,0,1,0,26900
2018,15,0,41,0,1,0,0,0,0,29400
2018,15,0,41,0,0,0,1,0,0,37400
2018,15,1,37,0,0,0,1,0,0,4700
2018,15,0,74,0,0,0,1,0,0,13400
2018,15,1,32,0,1,0,0,1,1,82000
2018,15,0,32,0,1,0,1,1,0,52000
2018,15,1,65,0,0,0,1,1,0,7200
2018,15,0,67,0,1,0,0,0,0,25200
2018,15,1,61,0,1,0,0,0,0,9300
